api_id,nome,status,orgao_id
9018,Solicitar avaliação da atividade larvicida residual de inseticidas químicos ou biológicos na unidade de teste simulado de campo - Fiocruz/PE,Mantido,66
9019,Solicitar caracterização$§ autenticação$§ identificação taxonômica - Fiocruz,Mantido,66
9025,Solicitar concerto musical da Orquestra de Câmara do Palácio Itaboraí - Fiocruz Petrópolis/RJ,Mantido,66
9026,Solicitar cópia de vídeos do Acervo da VídeoSaúde Distribuidora - Fiocruz,Mantido,66
9027,Solicitar depósito de Material Biológico - Fiocruz,Mantido,66
9028,Solicitar diagnóstico de referência em 'Bacillus Anthracis' em materiais clínicos - Fiocruz/RJ,Mantido,66
9029,Solicitar diagnóstico de referência em 'Bacillus Anthracis' em material de preparações suspeitas de ação proposital ou intencional - Fiocruz/RJ,Mantido,66
9030,Solicitar diagnóstico de referência em Arboviroses (Dengue$§ Chikungunya$§ Febre amarela$§ Zika) - Fiocruz/PE,Mantido,66
9031,Solicitar diagnóstico de referência em chikungunya - Fiocruz/RJ,Mantido,66
9033,Solicitar diagnóstico de referência em dengue - Fiocruz/RJ,Mantido,66
9034,Solicitar diagnóstico de referência em doença de Chagas - Fiocruz/PE,Mantido,66
9035,Solicitar diagnóstico de referência em febre amarela - Fiocruz/RJ,Mantido,66
9036,Solicitar diagnóstico de referência em hantavirose - Fiocruz/RJ,Mantido,66
9037,Solicitar diagnóstico de referência em hepatite A - Fiocruz/RJ,Mantido,66
9038,Cadastrar recurso relativo ao seguro-desemprego,Mantido,57
9039,Solicitar diagnóstico de referência em hepatite B - Fiocruz/RJ,Mantido,66
9040,Solicitar diagnóstico de referência em hepatite C - Fiocruz/RJ,Mantido,66
9043,Solicitar diagnóstico de referência em hepatite D - Fiocruz/RJ,Mantido,66
9044,Solicitar diagnóstico de referência em hepatite E - Fiocruz/RJ,Mantido,66
9048,Solicitar diagnóstico de referência em hepatites e doenças crônicas associadas - Fiocruz/BA,Mantido,66
9049,Solicitar diagnóstico de referência em hidatidose - Fiocruz/RJ,Mantido,66
9050,Habilitar Entidades na Aprendizagem Profissional,Mantido,57
9051,Solicitar diagnóstico de referência em Influenza - Fiocruz/RJ,Mantido,66
9052,Solicitar diagnóstico de referência em Leishmanioses - Fiocruz/MG,Mantido,66
9054,Solicitar diagnóstico de referência em leptospirose - Fiocruz/RJ,Mantido,66
9055,Solicitar diagnóstico de referência em poliomielite e outras enteroviroses - Fiocruz/RJ,Mantido,66
9060,Solicitar diagnóstico de referência em rotavírus - Fiocruz/RJ,Mantido,66
9063,Solicitar diagnóstico de referência em vírus Zika - Fiocruz/RJ,Mantido,66
9064,Solicitar diagnóstico de referência para arboviroses - Fiocruz/PR,Mantido,66
9065,Solicitar diagnóstico de referência para Esquistossomose em Caramujos - Fiocruz/PE,Mantido,66
9067,Solicitar diagnóstico de referência para esquistossomose em caramujos - Fiocruz/MG,Mantido,66
9069,Solicitar diagnóstico de referência para esquistossomose em humanos - Fiocruz/MG,Mantido,66
9070,Solicitar diagnóstico de referência para hantavírus - Fiocruz/PR,Mantido,66
9073,Solicitar a identificação taxonômica de flebotomíneos e/ou a detecção de Leishmania spp. em flebotomíneos - Fiocruz/MG,Mantido,66
9074,Solicitar diagnóstico de referência para tuberculose resistente e micobacterioses - Fiocruz/RJ,Mantido,66
9075,Solicitar diagnóstico histológico de referência em doenças infecciosas - Fiocruz/RJ,Mantido,66
9077,Solicitar diagnóstico molecular de infecção vetorial por arbovírus e pelo verme 'Wuchereria bancrofti' - Fiocruz/PE,Mantido,66
9080,Solicitar diagnóstico molecular de referência em Leishmaniose - Fiocruz/RJ,Mantido,66
9082,Solicitar doação de um livro físico da Editora Fiocruz,Mantido,66
9087,Solicitar exame de monitoramento da saúde sanitária animal - Fiocruz/RJ,Mantido,66
9089,Solicitar fornecimento de biofármacos - Fiocruz/RJ,Mantido,66
9091,Solicitar fornecimento de Material Biológico - Fiocruz,Mantido,66
9092,Solicitar fornecimento de medicamentos - Fiocruz/RJ,Mantido,66
9094,Solicitar fornecimento de reativos para diagnóstico - Fiocruz/RJ,Mantido,66
9095,Solicitar fornecimento de vacinas - Fiocruz/RJ,Mantido,66
9096,Solicitar identificação de referência de triatomíneos (barbeiros) - Fiocruz/MG,Mantido,66
9097,Solicitar insumos visuais para pesquisa$§ ensino e comunicação em saúde - Fiocruz,Mantido,66
9098,Solicitar o fornecimento de insumos para o diagnóstico sorológico da peste - Fiocruz/PE,Mantido,66
9099,Solicitar produção de kits diagnóstico EIE ICC HANTEC - Fiocruz/PR,Mantido,66
9100,Solicitar treinamento em clínica/tratamento de leishmanioses - Fiocruz/MG,Mantido,66
9101,Solicitar treinamento em diagnóstico de referência em filarioses - Fiocruz/PE,Mantido,66
9102,Solicitar treinamento em diagnóstico de referência em leishmanioses - Fiocruz/PE,Mantido,66
9103,Solicitar treinamento em diagnóstico em leishmanioses - Fiocruz/MG,Mantido,66
9104,Solicitar treinamento em diagnóstico para doença de Chagas - Fiocruz/PE,Mantido,66
9105,Solicitar treinamento em diagnósticos de referência para arboviroses - Fiocruz/PE,Mantido,66
9106,Solicitar treinamento em identificação e exame parasitológico de triatomíneos para controle da doença de Chagas - Fiocruz/MG,Mantido,66
9108,Solicitar treinamento em identificação$§ métodos de coleta e controle de mosquitos vetores - Fiocruz/PE,Mantido,66
9109,Solicitar treinamento em morbidade filarial - Fiocruz/PE,Mantido,66
9110,Solicitar treinamento para o diagnóstico de referência em esquistossomose - Fiocruz/PE,Mantido,66
9111,Solicitar treinamento para o diagnóstico sorológico de peste - Fiocruz/PE,Mantido,66
9112,Obter registro de estabelecimento de bebidas$§ fermentados acéticos$§ vinhos e derivados da uva e do vinho,Mantido,2
9113,Solicitar caracterização de mecanismos de resistência a inseticidas em populações naturais de mosquitos – Fiocruz/PE,Mantido,66
9114,Vacinar Contra H1N1 - Fiocruz,Mantido,66
9115,Vacinar contra Influenza sazonal - Fiocruz,Mantido,66
9116,Vacinar contra Poliomielite ou Paralisia Infantil - Fiocruz,Mantido,66
9117,Visitar  o Museu da Vida - Fiocruz/RJ,Mantido,66
9121,Obter registro automático de bebidas$§ fermentados acéticos$§ vinhos e derivados da uva e do vinho,Mantido,2
9124,Realizar pesquisa$§ desenvolvimento e inovação em parceria com o LNCC.,Mantido,12
9126,Obter consultoria e suporte na Incubadora do LNCC,Mantido,12
9145,Realizar consulta em hepatites virais - Fiocruz/RO,Mantido,66
9146,Realizar consulta especializada em doenças infecciosas - Fiocruz/RJ,Mantido,66
9147,Realizar consulta especializada em leishmaniose - Fiocruz/MG,Mantido,66
9148,Realizar consulta especializada em hanseníase - Fiocruz/RJ,Mantido,66
9149,Realizar consulta local na biblioteca no Instituto Carlos Chagas - Fiocruz/PR,Mantido,66
9150,Realizar consulta para broncoscopia pediátrica - Fiocruz/RJ,Mantido,66
9151,Realizar consulta para colonoscopia pediátrica - Fiocruz/RJ,Mantido,66
9152,Realizar controle de qualidade dos exames para diagnóstico de leshmanioses - Fiocruz/PE,Mantido,66
9153,Realizar controle de qualidade dos exames sorológicos para diagnóstico de peste - Fiocruz/PE,Mantido,66
9154,Realizar diagnóstico de maior complexidade (molecular e bacteriológico) em amostras suspeitas de peste - Fiocruz/PE,Mantido,66
9155,Realizar ecocardiograma em crianças - Fiocruz/RJ,Mantido,66
9158,Vacinar contra sarampo$§ caxumba$§ rubéola e varicela (tetraviral) - Fiocruz,Mantido,66
9223,Enviar artigos ou publicações para banco de estudos de políticas do Ministério da Cidadania,Mantido,32
9225,Realizar a apresentação da Reserva (EXAR),Mantido,101
9256,Utilizar supercomputação do LNCC em pesquisas,Mantido,12
9258,Cursar mestrado e doutorado em Modelagem Computacional no LNCC.,Mantido,12
9269,Obter Certificação para Centro de Instrução de Aviação Civil (RBAC 141),Mantido,17
9270,Protocolar documentos junto ao Ministério da Economia,Mantido,5
9271,Certificar-se para explorar serviços aéreos públicos de acordo com o RBAC 135,Mantido,17
9272,Obter licença para exercer a atividade de piloto comercial de avião,Mantido,17
9273,Obter licença para exercer a atividade de piloto comercial de helicóptero,Mantido,17
9274,Realizar exame de proficiência para pilotos de aviação civil,Mantido,17
9275,Certificar-se como instrutor AVSEC,Mantido,17
9276,Registrar barreiras externas que dificultam o acesso de exportações  brasileiras aos mercados internacionais,Mantido,5
9282,Buscar trabalhador no Sistema Nacional de Emprego (Sine),Mantido,57
9283,Acessar a Plataforma SINE Aberto,Mantido,57
9284,Solicitar inscrição para sustentação oral$§ pedido de destaque ou preferência na ordem de julgamento,Mantido,6
9285,Registrar reclamação sobre demanda junto à distribuidora de energia elétrica,Mantido,6
9286,Pesquisar empresas titulares dos empreendimentos de geração elétrica do país,Mantido,6
9287,Participar de Audiências e Consultas Públicas,Mantido,6
9288,Obter informações sobre as Reuniões Públicas da Diretoria (calendário$§ pautas e atas),Mantido,6
9289,Consultar documentos e processos da ANEEL,Mantido,6
9290,Consultar acervo da Biblioteca Virtual da ANEEL (legislação e documentos do setor elétrico e atos administrativos),Mantido,6
9293,DNIT - Emitir Autorização Especial de Trânsito,Mantido,36
9294,DNIT - Solicitar Restituição de Multa de Trânsito,Mantido,36
9295,Inscrever-se no Cadastro de Agentes do Setor Elétrico (CDA/ANEEL),Mantido,6
9296,Obter Despacho de Registro de Recebimento de Outorga de Centrais Geradoras Fotovoltaicas$§ Termelétricas ou Eólicas,Mantido,6
9297,Naturalizar-se Brasileiro – Naturalização Extraordinária,Mantido,24
9298,Naturalizar-se Brasileiro – Naturalização Definitiva,Mantido,24
9299,Naturalizar-se Brasileiro - Naturalização Provisória,Mantido,24
9300,Participar na Consulta Pública de Ex-tarifário de Bens de Capital ou de Bens de Informática e Telecomunicações,Mantido,5
9301,Adquirir Imóvel por Venda Direta - Condomínio Vivendas Lago Azul Sobradinho DF,Mantido,5
9302,Obter Declaração de Disponibilidade em Águas Públicas da União,Mantido,5
9303,Obter Serviços não Padronizados sobre Débitos Patrimoniais ou Transferência de Titular de Imóvel,Mantido,5
9304,Obter Serviços não Padronizados sobre Contrato de Utilização de Imóveis da União,Mantido,5
9305,Obter Serviços não Padronizados para Atualização Cadastral em Imóvel da União,Mantido,5
9306,Solicitar Transferência de Benefício para Recebimento em Banco no Exterior - Acordo Internacional,Mantido,16
9308,Obter aprovação de local para instalação do ciclo do combustível nuclear,Mantido,29
9312,Responder censo de capitais brasileiros no exterior,Mantido,41
9316,Responder censo de capitais estrangeiros no Brasil,Mantido,41
9318,Obter certificação da qualificação de supervisor em proteção radiológica,Mantido,29
9319,Denunciar irregularidades na área ou na atividade de mineração,Mantido,58
9321,Obter dispensa de título minerário,Mantido,58
9322,Obter prorrogação do prazo do licenciamento mineral (Registro de Licença),Mantido,58
9323,Obter prorrogação do registro de extração,Mantido,58
9324,Obter renovação do prazo da permissão de lavra garimpeira,Mantido,58
9325,Obter cessão parcial do direito de requerer a lavra,Mantido,58
9328,Alterar domicílio bancário no cadastro do PNAE,Mantido,102
9329,Obter Isenção do Imposto de Renda por Doenças Previstas na Legislação Tributária,Mantido,16
9331,Solicitar Auxílio-Acidente no INSS,Mantido,16
9332,Consultar Dominialidade de Imóvel da União para Fins de Usucapião,Mantido,5
9333,Solicitar o monitoramento da Certificação de Entidade Beneficente de Assistência Social na área de educação,Mantido,10
9335,Obter cessão total do direito de requerer a lavra,Mantido,58
9336,Solicitar a instalação do ponto de conexão à internet do PBLE ou Conectividade Rural,Mantido,102
9337,Solicitar absorção do saldo devedor para a quitação da dívida relacionada a contratos do Fundo de Financiamento Estudantil (FIES),Mantido,102
9338,Solicitar alteração de domicílio bancário (PNATE),Mantido,102
9339,Solicitar análise de justificativa do saldo excedente de 30% na conta específica do PNAE,Mantido,102
9340,Solicitar aumento da velocidade da conexão do PBLE,Mantido,102
9341,Solicitar desvinculação de escola da UEx e/ou vinculação de escola na UEx para formação de consórcio com vista à participação no PDDE,Mantido,102
9342,DNIT - Solicitar uso de faixa de domínio adjacentes às rodovias federais,Mantido,36
9343,Solicitar estorno de recursos do PDDE Básico e ações agregadas,Mantido,102
9344,Solicitar o reparo do serviço de conexão à internet do PBLE ou Conectividade Rural,Mantido,102
9345,Solicitar o repasse dos valores do PNATE referente à rede estadual diretamente aos municípios,Mantido,102
9346,Solicitar regularização do repasse financeiro PNAE,Mantido,102
9347,Solicitar o remanejamento do ponto de internet do PBLE ou Conectividade Rural,Mantido,102
9348,Solicitar a substituição do administrador responsável pelo gerenciamento dos Tablets Educacionais,Mantido,102
9349,Desmembrar ou Fracionar Imóvel da União,Mantido,5
9350,Unificar Imóveis da União,Mantido,5
9352,Habilitar Seguradora no FIES,Mantido,102
9353,DNIT - Emitir e Validar Nada Consta,Mantido,36
9354,Obter avaliação de alergenicidade de alimentos,Extinto,3
9355,Obter avaliação de aditivos em alimentos,Extinto,3
9356,Obter avaliação de coadjuvantes em alimentos,Extinto,3
9357,Obter avaliação de enzimas em alimentos,Extinto,3
9358,Obter avaliação de risco em alimentos,Extinto,3
9359,Registrar alimentos,Mantido,3
9360,Alterar registro de alimentos,Mantido,3
9361,Obter avaliação de propriedades funcionais de alimentos,Extinto,3
9362,Cancelar registro de alimentos,Mantido,3
9363,Renovar registro de alimentos,Mantido,3
9364,Obter permissão para expor em pesquisa de mercado$§ feiras ou eventos sem necessidade de regularização prévia junto ao SNVS,Mantido,3
9365,Obter anuência para veicular alerta de alimentos,Mantido,3
9367,Obter aprovação de código compartilhado (codeshare),Mantido,17
9368,Obter Vinculação de Usuário Administrador no Sistema de Registro de Operações,Mantido,17
9370,Apresentar notificação de ação de campo de produtos para saúde,Mantido,3
9371,Solicitar avaliação toxicológica,Mantido,3
9372,Realizar o registro de investimento estrangeiro no mercado financeiro e de capitais brasileiro$§ no sistema registro declaratório eletrônico,Mantido,41
9373,Solicitar alteração de avaliação toxicológica,Mantido,3
9374,Obter autorização para fabricação compartilhada de certificação,Mantido,3
9375,Realizar o registro de operações financeiras$§ no sistema registro declaratório eletrônico,Mantido,41
9376,Realizar o registro de investimento estrangeiro direto$§ no sistema registro declaratório eletrônico,Mantido,41
9377,Publicar na Editora IFC,Mantido,115
9379,Solicitar Transferência de Tecnologia - IFC,Mantido,115
9380,Acessar o mapa do emprego,Mantido,57
9382,Obter reconstituição de documentação,Mantido,3
9383,Obter Certificação de Boas Práticas de Distribuição e Armazenagem de Insumos Farmacêuticos,Mantido,3
9384,Obter Certificação de Boas Práticas de Distribuição e Armazenagem de Medicamentos,Mantido,3
9385,Solicitar Certificado de Boas Práticas de Armazenagem em Portos$§ Aeroportos e Fronteiras e Recintos Alfandegados,Mantido,3
9386,Obter Certificação de Boas Práticas de Distribuição e Armazenagem de Produtos para Saúde,Mantido,3
9387,Obter Certificação de Boas Práticas de Fabricação de Alimentos,Mantido,3
9388,Obter Certificação de Boas Práticas de Fabricação de Cosméticos,Mantido,3
9389,Obter Certificação de Boas Práticas de Fabricação de Insumos Farmacêuticos.,Mantido,3
9390,Obter Certificação de Boas Práticas de Fabricação de Medicamentos,Mantido,3
9391,Obter Certificação de Boas Práticas de Fabricação de Produtos para Saúde,Mantido,3
9392,Obter Certificação de Boas Práticas de Fabricação de Saneantes,Mantido,3
9393,Retificar publicação,Mantido,3
9394,Renovar Certificação de Boas Práticas de Distribuição e Armazenagem de Medicamentos,Mantido,3
9395,Renovar Certificação de Boas Práticas de Distribuição e Armazenagem de Produtos para Saúde,Mantido,3
9396,Renovar Certificação de Boas Práticas de Fabricação de Alimentos,Mantido,3
9397,Renovar Certificação de Boas Práticas de Fabricação de Cosméticos,Mantido,3
9398,Renovar Certificação de Boas Práticas de Fabricação de Insumos Farmacêuticos,Mantido,3
9399,Renovar Certificação de Boas Práticas de Fabricação de Medicamentos,Mantido,3
9400,Renovar Certificação de Boas Práticas de Fabricação de Produtos para Saúde,Mantido,3
9401,Renovar Certificação de Boas Práticas de Fabricação de Saneantes,Mantido,3
9402,Comunicar férias coletivas,Mantido,57
9403,Alterar Certificação de Boas Práticas de Distribuição e Armazenamento de Insumos Farmacêuticos,Mantido,3
9404,Alterar Certificação de Boas Práticas de Fabricação de Alimento,Mantido,3
9405,Obter credenciamento de pessoa física$§ junto ao CNPq$§ para importação de bens destinados à pesquisa,Mantido,27
9406,Obter credenciamento de pessoa jurídica$§ junto ao CNPq$§ para importação de bens destinados à pesquisa,Mantido,27
9407,Alterar Certificação de Boas Práticas de Fabricação de Cosméticos,Mantido,3
9408,Alterar Certificação de Boas Práticas de Fabricação de Insumos Farmacêuticos,Mantido,3
9409,Alterar Certificação de Boas Práticas de Fabricação de Medicamentos,Mantido,3
9410,Alterar Certificação de Boas Práticas de Fabricação de Produtos para Saúde,Mantido,3
9411,Alterar Certificação de Boas Práticas de Fabricação de Saneantes,Mantido,3
9412,Cancelar Certificação de Boas Práticas de Fabricação de Alimentos,Mantido,3
9413,Cancelar Certificação de Boas Práticas de Fabricação de Medicamentos,Mantido,3
9414,Emitir certificado,Mantido,3
9415,Emitir segunda via do Certificação de Boas Práticas de Fabricação de Cosméticos,Mantido,3
9416,Emitir segunda via do Certificação de Boas Práticas de Fabricação de Medicamentos,Mantido,3
9417,Emitir segunda via do Certificação de Boas Práticas de Fabricação de Produtos para Saúde,Mantido,3
9418,Emitir segunda via do Certificação de Boas Práticas de Fabricação de Saneantes,Mantido,3
9420,Certificar Entidades e Técnicos para concessão de crédito fundiário,Mantido,2
9421,Solicitar licença prévia para prorrogação de jornada em atividade insalubre,Mantido,57
9423,Solicitar Controvérsia de Atos Normativos da Secretaria de Defesa Agropecuária do MAPA,Mantido,2
9425,Protocolar sugestões de aperfeiçoamento da Classificação Brasileira de Ocupações,Mantido,57
9426,Solicitar Inclusão no Catálogo de Empresas do Setor Aeroespacial,Mantido,93
9427,Obter Serviços de Tráfego Aéreo,Mantido,93
9428,Obter licença de construção para instalação do ciclo do combustível nuclear,Mantido,29
9429,Obter autorização para operação permanente de instalação nuclear de potência ou pesquisa,Mantido,29
9431,Solicitar análise de planos relativos a aeródromos$§ heliponto$§ zona de proteção ou objeto projetado no Espaço Aéreo,Mantido,93
9432,Solicitar autorização para voo de Aeronaves Remotamente Pilotadas,Mantido,93
9433,Solicitar calibrações de equipamentos nas áreas de metrologia,Mantido,93
9435,Cadastrar Microempreendedor Individual,Mantido,5
9436,Obter aprovação como projeto de investimento prioritário no setor de saneamento  - Debêntures Incentivadas,Mantido,87
9437,Solicitar a base de dados do Cadastro Único,Mantido,32
9438,Acessar artigos científicos publicados na Revista Brasileira de Saúde Ocupacional (RBSO),Mantido,111
9439,Obter apoio financeiro para projetos de saneamento básico por meio de Seleção Contínua - Mutuários Privados,Mantido,87
9440,Obter apoio técnico para a elaboração do plano de mobilidade urbana,Mantido,87
9443,Consultar obras sobre a Amazônia na Biblioteca do Instituto Nacional de Pesquisas da Amazônia - INPA,Mantido,12
9444,Solicitar cancelamento de projetos que não tiveram liberação de recursos,Mantido,86
9445,Obter financiamento para melhoria da mobilidade urbana - Setor Público,Mantido,87
9448,Habilitar Laticínios ou Cooperativas de leite no Programa Mais Leite Saudável,Mantido,2
9449,Solicitar vista de processo administrativo sancionador,Mantido,41
9450,Consultar produção científica do Instituto Nacional de Pesquisas da Amazônia,Mantido,12
9451,Obter autorização da Antaq para antecipação de receitas de autoridades portuárias.,Mantido,89
9452,Obter análise da Antaq quanto à alteração da tabela de preços de instalações portuárias arrendadas ou autorizadas.,Mantido,89
9453,Obter análise da Antaq para transferência de titularidade de instalação portuária.,Mantido,89
9454,Cadastrar reprodutores para admissão em Centro de Coleta e Processamento de Sêmen,Mantido,2
9455,Obter baixa de inscrição de reprodutor doador de sêmen,Mantido,2
9456,Comunicar quarentena de reprodutor doador de sêmen,Mantido,2
9457,Consultar o acervo da biblioteca do Observatório Nacional,Mantido,12
9459,Consultar o Anuário Astronômico do Observatório Nacional,Mantido,12
9460,Consultar informações de demandas de violação de direitos da criança e do adolescente,Mantido,4
9461,Obter certificado de cadastro de estabelecimento de armazenagem$§ acondicionamento$§ análise laboratorial$§ fornecedor de minério e gerador de material s,Mantido,2
9462,Obter certificado de registro de produto inoculante$§ biofertilizante e remineralizador,Mantido,2
9463,Obter certificado de registro automático de produto fertilizante$§ corretivo$§ condicionador de solo e substrato para plantas,Mantido,2
9464,Obter certificado de registro de estabelecimento da área de fertilizantes$§ corretivos e inoculantes,Mantido,2
9465,Ajustar computador à hora legal brasileira - Observatório Nacional,Mantido,12
9466,Obter aprovação de local para instalação nuclear de potência ou pesquisa,Mantido,29
9467,Obter autorização  para utilização de material nuclear em instalação nuclear de potência ou pesquisa,Mantido,29
9468,Obter autorização de operação inicial para instalação do ciclo do combustível nuclear,Mantido,29
9469,Obter autorização de operação permanente para instalação do ciclo do combustível nuclear,Mantido,29
9470,Obter autorização para uso de material nuclear em reatores de pesquisa e de potência$§ instalações de pesquisa$§ desenvolvimento e combustível nuclear,Mantido,29
9471,Obter licença de Operador ou Operador Sênior de reator de instalação nuclear de potência ou pesquisa,Mantido,29
9472,Renovar autorização de operação para instalação do ciclo do combustível nuclear,Mantido,29
9473,Obter autorização para operação inicial de instalação nuclear de potência ou pesquisa,Mantido,29
9474,Obter cancelamento de autorizações e licenças de instalações do ciclo do combustível nuclear,Mantido,29
9475,Obter ratificação da Autorização para Operação Permanente (AOP) de instalações nucleares,Mantido,29
9476,Obter autorização para Operação Estendida (AOE) de instalações nucleares,Mantido,29
9477,Obter autorização para descomissionamento de instalações nucleares,Mantido,29
9478,Obter liberação de controle regulatório de instalações nucleares,Mantido,29
9479,Cursar Pós-Graduação no Observatório Nacional - mestrado e doutorado em Astronomia,Mantido,12
9480,Cursar Pós-Graduação no Observatório Nacional - mestrado e doutorado em Geofísica,Mantido,12
9481,Verificar a Hora Legal Brasileira pelo Observatório Nacional,Mantido,12
9482,Calibrar equipamentos em Tempo e Frequência no Observatório Nacional,Mantido,12
9483,Validar Documentos à Hora Legal Brasileira - Observatório Nacional,Mantido,12
9484,Agendar evento no Auditório Alexandre Rodrigues Ferreira - Museu Paraense Emílio Goeldi (MPEG),Mantido,12
9485,Emitir comprovantes escolares de cursos realizados em parceria com a Fundacentro entre 1973 a 1986,Mantido,111
9486,Obter declarações de RAIS e CAGED,Mantido,57
9487,Consultar a base de dados de arquivos e objetos museológicos do Museu de Astronomia e Ciências Afins,Mantido,12
9488,Participar da Programação da Semana de Astronomia no Museu de Astronomia e Ciências Afins,Mantido,12
9489,Participar das Atividades do MAST no Programa de Turismo Cultural no Bairro Imperial de São Cristóvão,Mantido,12
9490,Participar das Atividades de Férias no Museu de Astronomia  e Ciências Afins,Mantido,12
9491,Participar das Atividades do Natal Feliz no Museu de Astronomia e Ciências Afins,Mantido,12
9492,Participar das Atividades do Projeto Meninas no Museu de Astronomia e Ciências Afins,Mantido,12
9493,Participar das Atividades do Dia das Crianças no Museu de Astronomia e Ciências Afins,Mantido,12
9494,"Participar do Ciclo de Palestras ""Encontro com a História"" Promovido pelo Museu de Astronomia e Ciências Afins",Mantido,12
9495,Participar do Cine Ciência do Museu de Astronomia e Ciências Afins,Mantido,12
9496,Participar dos Ciclos de Palestras do Museu de Astronomia e Ciências Afins,Mantido,12
9497,Participar dos Encontros de Capacitação de Professores do Projeto Olhai pro Céu Carioca promovidos pelo MAST,Mantido,12
9498,Visitar as exposições permanentes e temporárias do Museu de Astronomia e Ciências Afins,Mantido,12
9499,Visitar e consultar o acervo da biblioteca do Museu de Astronomia e Ciências Afins,Mantido,12
9500,Acessar Comunidades Terapêuticas,Mantido,32
9501,Acessar dados e ferramentas informacionais da Cidadania,Mantido,32
9502,Cadastrar Rede de instituições públicas e privadas parceiras do Programa Progredir,Mantido,32
9503,Solicitar classificação ou revisão de classificação de nível de empresa produtora registrada na Ancine,Mantido,86
9504,Registrar mostras e festivais para fins de autorização de isenção de CONDECINE,Mantido,86
9505,Solicitar troca de título de projetos de fomento indireto sem liberação de recursos,Mantido,86
9506,Solicitar Liberação de Recursos (Após 1º Liberação) de Fomento Indireto,Mantido,86
9507,Solicitar lançamento de captações através de mecanismos de incentivo federal para projetos sem liberação de recursos,Mantido,86
9508,Solicitar Aprovação de Projetos de Aquisição de Direitos de Distribuição,Mantido,86
9509,Solicitar Aprovação de Projetos de Infraestrutura,Mantido,86
9510,Obter registro junto ao Cadastro Geral de Classificação do MAPA,Mantido,2
9511,Obter registro de produtos de origem animal,Mantido,2
9512,Acessar os acervos biológicos do Museu Paraense Emílio Goeldi,Mantido,12
9513,Fornecer declaração de produção de uvas,Mantido,2
9514,Cadastrar viticultor,Mantido,2
9515,Acessar teses e dissertações na BDTD,Mantido,12
9516,Consultar o Catálogo Coletivo Nacional de Publicações Seriadas,Mantido,12
9517,Obter registro de médico veterinário,Mantido,2
9519,Obter licença de registro de estabelecimento na área de produto de uso veterinário,Mantido,2
9520,Consultar o acervo bibliográfico da Biblioteca Domingos Soares Ferreira Penna,Mantido,12
9521,Consultar o acervo bibliográfico do repositório do Museu Paraense Emílio Goeldi,Mantido,12
9522,Acessar a Unidade de Acolhimento,Mantido,32
9523,Acessar o Centro de Referência da Assistência Social,Mantido,32
9524,Acessar o Centro de Referência Especializado em Assistência Social,Mantido,32
9525,Obter certificado de sincronismo à Hora Legal Brasileira pelo Observatório Nacional,Mantido,12
9526,Obter restituição de multa junto à ANAC,Mantido,17
9527,Implantar ou Modernizar as cozinhas comunitárias,Mantido,32
9528,Acessar Centro-Dia,Mantido,32
9529,Acessar o Centro de Referência Especializado para População em Situação de Rua,Mantido,32
9531,Acessar publicações da Cidadania,Mantido,32
9532,Aderir à Estratégia Brasil Amigo da Pessoa Idosa,Mantido,4
9533,Obter Carimbo de Tempo com Hora Legal Brasileira - Observatório Nacional,Mantido,12
9534,Aderir ao Pacto Nacional para Alimentação Saudável,Mantido,32
9535,Aderir ao Sistema Nacional de Segurança Alimentar e Nutricional,Mantido,32
9536,Receber apoio a tecnologias para gestão da informação,Mantido,12
9537,Obter o código ISSN,Mantido,12
9538,Obter publicações técnico-científicas existente nas principais bibliotecas brasileiras,Mantido,12
9539,Consultar Documentos Permanentes/Históricos do Museu Paraense Emílio Goeldi,Mantido,12
9540,Cursar o Programa de Pós-Graduação em Acervos de Ciência e Tecnologia - Mestrado Profissional do Museu de Astronomia e Ciências Afins,Mantido,12
9542,Desenvolver Sensores Magnéticos,Mantido,12
9543,Determinar aceleração da gravidade terrestre - Linha de Calibração de Agulhas Negras,Mantido,12
9545,Receber benefícios eventuais,Mantido,32
9546,Estudar na pós-graduação do Instituto Nacional de Pesquisas da Amazônia,Mantido,12
9547,Implantar ou modernizar os Restaurantes Populares,Mantido,32
9548,Realizar visita em grupo ao Parque Zoobotânico do Museu Paraense Emílio Goeldi,Mantido,12
9549,Realizar Visita Técnica ao Arquivo do Museu Paraense Emílio Goeldi,Mantido,12
9550,Obter financiamento para modernização tecnológica urbana no Pró-Cidades,Mantido,87
9551,Obter financiamento para reabilitação de áreas urbanas no Pró-Cidades,Mantido,87
9552,Consultar Publicações Científicas com Acesso Aberto,Mantido,12
9553,Solicitar Mapeamentos Gravimétricos - Controle de Qualidade e Parametrização de Mapeamentos Gravimétricos Absolutos e Relativos,Mantido,12
9554,Solicitar análise de rochas reservatório - Petrofísica,Mantido,12
9555,Solicitar agendamento do Auditório da Ciência no Bosque da Ciência-INPA,Mantido,12
9556,Aderir à Rede Brasileira de Banco de Alimentos,Mantido,32
9557,Implantar ou modernizar os bancos de alimentos públicos,Mantido,32
9558,Excluir Procurador ou Representante Legal,Extinto,16
9559,Fazer manutenção$§ ajustes e calibração de Gravímetros Relativos,Mantido,12
9560,Inscrever-se em capacitações EAD do Ambiente de Aprendizagem Harpia do INPA,Mantido,12
9561,Monitorar a atividade sísmica por intermédio da Rede Sismográfica do Sul e Sudeste do Brasil,Mantido,12
